@relation 'AlgoSelection-TrainSet (1)-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-Rfirst-last-decimals-1-weka.filters.unsupervised.attribute.Remove-R41-48-weka.filters.unsupervised.instance.RemoveMisclassified-Wweka.classifiers.lazy.IBk -K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"-C-1-F0-T0.1-I0-weka.filters.unsupervised.attribute.Remove-R41-48-weka.filters.unsupervised.attribute.Remove-R57-64-weka.filters.unsupervised.attribute.Remove-R49-56'

@attribute Kappa_tr_vs_tr-x1 numeric
@attribute Kappa_tr_vs_te numeric
@attribute Kappa_tr_vs_te-x1 numeric
@attribute Kappa_tr-x1_vs_te numeric
@attribute Kappa_tr-x1_vs_te-x1 numeric
@attribute Kappa_StDev numeric
@attribute Kappa_Range numeric
@attribute Kappa_Avg numeric
@attribute PercCorrect_tr_vs_tr-x1 numeric
@attribute PercCorrect_tr_vs_te numeric
@attribute PercCorrect_tr_vs_te-x1 numeric
@attribute PercCorrect_tr-x1_vs_te numeric
@attribute PercCorrect_tr-x1_vs_te-x1 numeric
@attribute PercCorrect_StDev numeric
@attribute PercCorrect_Range numeric
@attribute PercCorrect_Avg numeric
@attribute Weighted_AreaUnderROC_tr_vs_tr-x1 numeric
@attribute Weighted_AreaUnderROC_tr_vs_te numeric
@attribute Weighted_AreaUnderROC_tr_vs_te-x1 numeric
@attribute Weighted_AreaUnderROC_tr-x1_vs_te numeric
@attribute Weighted_AreaUnderROC_tr-x1_vs_te-x1 numeric
@attribute Weighted_AreaUnderROC_StDev numeric
@attribute Weighted_AreaUnderROC_Range numeric
@attribute Weighted_AreaUnderROC_Avg numeric
@attribute IR_Recall_tr_vs_tr-x1 numeric
@attribute IR_Recall_tr_vs_te numeric
@attribute IR_Recall_tr_vs_te-x1 numeric
@attribute IR_Recall_tr-x1_vs_te numeric
@attribute IR_Recall_tr-x1_vs_te-x1 numeric
@attribute IR_Recall_StDev numeric
@attribute IR_Recall_Range numeric
@attribute IR_Recall_Avg numeric
@attribute IR_Precision_tr_vs_tr-x1 numeric
@attribute IR_Precision_tr_vs_te numeric
@attribute IR_Precision_tr_vs_te-x1 numeric
@attribute IR_Precision_tr-x1_vs_te numeric
@attribute IR_Precision_tr-x1_vs_te-x1 numeric
@attribute IR_Precision_StDev numeric
@attribute IR_Precision_Range numeric
@attribute IR_Precision_Avg numeric
@attribute SF_Entropy_Gain_tr_vs_tr-x1 numeric
@attribute SF_Entropy_Gain_tr_vs_te numeric
@attribute SF_Entropy_Gain_tr_vs_te-x1 numeric
@attribute SF_Entropy_Gain_tr-x1_vs_te numeric
@attribute SF_Entropy_Gain_tr-x1_vs_te-x1 numeric
@attribute SF_Entropy_Gain_StDev numeric
@attribute SF_Entropy_Gain_Range numeric
@attribute SF_Entropy_Gain_Avg numeric
@attribute KB_Relative_Information_tr_vs_tr-x1 numeric
@attribute KB_Relative_Information_tr_vs_te numeric
@attribute KB_Relative_Information_tr_vs_te-x1 numeric
@attribute KB_Relative_Information_tr-x1_vs_te numeric
@attribute KB_Relative_Information_tr-x1_vs_te-x1 numeric
@attribute KB_Relative_Information_StDev numeric
@attribute KB_Relative_Information_Range numeric
@attribute KB_Relative_Information_Avg numeric
@attribute Unweighted_Macro_F_tr_vs_tr-x1 numeric
@attribute Unweighted_Macro_F_tr_vs_te numeric
@attribute Unweighted_Macro_F_tr_vs_te-x1 numeric
@attribute Unweighted_Macro_F_tr-x1_vs_te numeric
@attribute Unweighted_Macro_F_tr-x1_vs_te-x1 numeric
@attribute Unweighted_Macro_F_StDev numeric
@attribute Unweighted_Macro_F_Range numeric
@attribute Unweighted_Macro_F_Avg numeric
@attribute TargetLabel {Bad,Good}

@data
0,1.064516,1,1.064516,1,0.596556,1.064516,0.483871,0,51.515152,50,51.515152,50,29.311427,51.515152,74.621212,0,0.520571,0.47929,0.520571,0.47929,0.289127,0.520571,0.750035,0,0.515152,0.5,0.515152,0.5,0.293114,0.515152,0.746212,0,0.50843,0.5,0.50843,0.5,0.291129,0.50843,0.747892,24.059098,5585.217021,4338.639875,5561.157923,4314.580776,2902.80128,5585.217021,-2385.314743,2405.909849,10154.157,9998.791996,7748.247146,7592.882147,5216.819587,10154.157,4526.710873,0,0.532764,0.506747,0.532764,0.506747,0.300269,0.532764,0.740122,Bad
-0.157808,0.643089,0.614919,0.800897,0.772727,0.413917,0.800897,0.567142,-7.913669,32.511863,30.722695,40.425532,38.636364,20.804096,40.425532,78.256109,-0.06962,0.329471,0.316743,0.399091,0.386364,0.208654,0.399091,0.786231,-0.079137,0.325119,0.307227,0.404255,0.386364,0.208041,0.404255,0.782561,-0.066876,0.327332,0.313298,0.394208,0.380174,0.206136,0.394208,0.789685,-11795,8684,6539,20479,18334,9207.869931,20479,-12532,-300,10800,10700,11100,11000,6294.441993,11100,6400,-0.0794,0.325589,0.312018,0.404989,0.391418,0.209578,0.404989,0.781048,Bad
0.01261,0.225303,0.218352,0.212693,0.205742,0.124571,0.225303,0.26218,2.723769,5.993307,13.010851,3.269537,10.287081,5.615312,13.010851,65.473606,0.005342,0.079123,0.074199,0.073781,0.068857,0.042821,0.079123,0.678423,0.027238,0.059933,0.130109,0.032695,0.102871,0.056153,0.130109,0.654736,0.008329,0.078491,0.1007,0.070162,0.092372,0.050265,0.1007,0.657877,11.600769,47.297996,51.843526,35.697227,40.242757,25.777676,51.843526,30.593239,1839.651929,7311.561575,8199.434667,5471.909645,6359.782737,4033.72172,8199.434667,4830.920489,0.010435,0.115297,0.134308,0.104863,0.123873,0.069608,0.134308,0.621214,Bad
0.095431,0.904875,0.87055,0.809445,0.77512,0.486737,0.904875,0.350205,5.205078,35.189129,43.961059,29.984051,38.755981,21.748484,43.961059,70.240663,0.07046,0.434235,0.428849,0.363775,0.358389,0.230622,0.434235,0.730243,0.052051,0.351891,0.439611,0.299841,0.38756,0.217485,0.439611,0.702407,0.051725,0.400536,0.457278,0.348811,0.405553,0.234799,0.457278,0.686114,485.122027,614.349022,571.002993,129.226995,85.880966,283.544023,614.349022,-76.55259,11212.18409,35084.98139,37567.56306,23872.7973,26355.37897,18345.45913,37567.56306,15919.87322,0.047706,0.462728,0.493515,0.415021,0.445809,0.263294,0.493515,0.657912,Bad
0.008505,0.792286,0.730728,0.78378,0.722222,0.437936,0.792286,0.529666,0.606363,34.429073,36.717474,33.82271,36.111111,20.38612,36.717474,77.870156,0.000551,0.436573,0.419195,0.436021,0.418644,0.246982,0.436573,0.781561,0.006064,0.344291,0.367175,0.338227,0.361111,0.203861,0.367175,0.778702,0.00623,0.329703,0.357112,0.323473,0.350882,0.196803,0.357112,0.785,93.337306,781.915327,726.43403,688.57802,633.096723,410.877025,781.915327,28.844082,9361.923406,40368.18791,41850.71775,31006.2645,32488.79435,21385.01592,41850.71775,20242.16657,0.004251,0.397001,0.375985,0.392749,0.371734,0.222087,0.397001,0.761962,Bad
0,0.904675,0.727273,0.904675,0.727273,0.476637,0.904675,0.592013,0,44.680851,36.363636,44.680851,36.363636,23.640645,44.680851,79.738878,0,0.452727,0.363636,0.452727,0.363636,0.238454,0.452727,0.795909,0,0.446809,0.363636,0.446809,0.363636,0.236406,0.446809,0.797389,0,0.449688,0.3625,0.449688,0.3625,0.237145,0.449688,0.796953,19,22646,17279,22627,17260,11726.39095,22646,-9847,1900,13400,12700,11500,10800,7034.676017,13400,6900,0,0.454211,0.364389,0.454211,0.364389,0.239138,0.454211,0.79535,Bad
0.018628,0.210741,-0.028302,0.192112,-0.04693,0.108708,0.239042,0.231776,3.560038,30.546559,1.213528,26.986521,-2.34651,14.552903,30.546559,57.900738,0.00791,-0.004796,-0.111517,-0.012706,-0.119427,0.056521,0.119427,0.719389,0.0356,0.305466,0.012135,0.269865,-0.023465,0.145529,0.305466,0.579007,0.017246,-0.137498,-0.063088,-0.154744,-0.080334,0.07019,0.154744,0.705824,41.649161,84.713979,67.86393,43.064818,26.21477,36.903411,84.713979,22.358905,4249.026284,11139.75333,9759.201659,6890.727049,5510.175375,5140.852884,11139.75333,3854.763106,0.014809,0.277444,0.012489,0.262634,-0.002321,0.13433,0.277444,0.563073,Bad
0.036842,0.478993,0.46611,0.442151,0.429268,0.262676,0.478993,0.220624,4.882739,-3.917004,26.346154,-8.799743,21.463415,13.500853,30.263158,69.518182,0.006663,0.220126,0.167048,0.213463,0.160385,0.111994,0.220126,0.695818,0.048827,-0.03917,0.263462,-0.087997,0.214634,0.135009,0.302632,0.695182,0.012773,0.126281,0.53008,0.113508,0.517307,0.248435,0.53008,0.612797,70.713948,91.277885,155.808743,20.563938,85.094795,64.185091,155.808743,56.507688,7200.367088,13453.78709,19908.8278,6253.420001,12708.46071,8521.975924,19908.8278,9915.855555,0.024907,0.2795,0.391422,0.254592,0.366515,0.192273,0.391422,0.550798,Bad
-0.093418,0.25015,0.310429,0.343567,0.403846,0.194172,0.403846,0.039792,-4.09292,9.922231,16.099387,14.015152,20.192308,9.204636,20.192308,52.924905,-0.074867,0.222185,0.260795,0.297052,0.335661,0.164667,0.335661,0.537465,-0.040929,0.099222,0.160994,0.140152,0.201923,0.092046,0.201923,0.529249,-0.025709,0.123293,0.182177,0.149002,0.207885,0.099136,0.207885,0.530986,-8.055837,6.077949,5.374808,14.133786,13.430645,6.527934,14.133786,0.110183,-296.949278,1136.084754,1134.534896,1433.034031,1431.484173,751.042206,1433.034031,470.0543,-0.048224,0.122878,0.160269,0.171103,0.208493,0.098849,0.208493,0.516831,Bad
0.040817,0.484126,0.418439,0.443309,0.377622,0.250761,0.484126,0.259517,4.263878,25.475999,23.144997,21.212121,18.881119,12.957566,25.475999,63.769932,0.007314,0.360135,0.343715,0.352821,0.336401,0.201206,0.360135,0.668882,0.042639,0.25476,0.23145,0.212121,0.188811,0.129576,0.25476,0.637699,0.023717,0.241306,0.229859,0.21759,0.206142,0.129614,0.241306,0.645532,13.336546,99.220718,95.83397,85.884172,82.497424,52.757425,99.220718,-11.683836,1436.768822,4482.363853,4523.26276,3045.595031,3086.493938,2262.365337,4523.26276,2080.180518,0.02339,0.241736,0.209781,0.218346,0.186391,0.124643,0.241736,0.626769,Bad
0,0.988264,1.019231,0.988264,1.019231,0.579652,1.019231,0.498126,0,42.931937,50.961538,42.931937,50.961538,27.302219,50.961538,76.526631,0,0.471784,0.470322,0.471784,0.470322,0.271963,0.471784,0.764473,0,0.429319,0.509615,0.429319,0.509615,0.273022,0.509615,0.765266,0,0.391431,0.510256,0.391431,0.510256,0.264776,0.510256,0.774578,62.935744,458.262329,455.051356,395.326585,392.115612,246.827382,458.262329,157.371744,6293.574419,37522.98143,40038.61087,31229.40701,33745.03645,20758.54305,40038.61087,19179.61848,0,0.498155,0.517705,0.498155,0.517705,0.293362,0.517705,0.746035,Bad
0,1.057372,1.108108,1.057372,1.108108,0.625463,1.108108,0.45863,0,58.041958,55.405405,58.041958,55.405405,32.767117,58.041958,71.638159,0,0.5216,0.537253,0.5216,0.537253,0.305731,0.537253,0.735287,0,0.58042,0.554054,0.58042,0.554054,0.327671,0.58042,0.716382,0,0.419646,0.556061,0.419646,0.556061,0.287115,0.556061,0.756073,25.125687,26292.73513,12311.34864,26267.60945,12286.22296,12514.3105,26292.73513,-9165.845711,2512.568733,51011.32165,49689.15011,48498.75292,47176.58138,28368.09619,51011.32165,23342.4054,0,0.592,0.559057,0.592,0.559057,0.332553,0.592,0.712236,Bad
0.032522,0.36522,0.298955,0.332698,0.266434,0.184816,0.36522,0.240166,3.601399,11.959323,16.923077,8.357925,13.321678,7.715498,16.923077,64.571358,0.013298,0.245172,0.204575,0.231873,0.191277,0.127193,0.245172,0.613777,0.036014,0.119593,0.169231,0.083579,0.133217,0.077155,0.169231,0.645714,0.014877,0.111519,0.164607,0.096642,0.14973,0.078703,0.164607,0.662126,5393.560935,10835.55336,3316.641308,5441.992425,-2076.919627,4545.719056,10835.55336,-4793.628867,3706.967769,12282.08816,12770.59013,8575.120391,9063.622365,6348.22709,12770.59013,6350.541839,0.020328,0.176884,0.163697,0.156556,0.143369,0.092977,0.176884,0.610442,Bad
0.246392,0.801646,0.791847,0.555254,0.545455,0.401693,0.801646,0.37733,12.670114,41.870741,39.942842,29.200627,27.272727,20.634349,41.870741,68.594645,0.156889,0.450978,0.463733,0.294089,0.306844,0.228007,0.463733,0.70513,0.126701,0.418707,0.399428,0.292006,0.272727,0.206343,0.418707,0.685946,0.12403,0.32595,0.399314,0.201919,0.275284,0.183261,0.399314,0.709907,33435.47413,26172.6728,12219.28061,-7262.801327,-21216.19352,14859.96538,33435.47413,-17592.66512,17768.30124,38852.82284,38884.53365,21084.5216,21116.23241,18769.91089,38884.53365,15309.16367,0.123668,0.428018,0.396911,0.30435,0.273243,0.209024,0.428018,0.681501,Bad
0.001413,0.104362,-0.008722,0.102948,-0.010135,0.053587,0.113083,0.10215,-0.914032,23.867437,-1.420788,24.781469,-0.506757,12.336872,25.288225,49.952814,0.001444,0.149428,0.06076,0.147984,0.059315,0.070298,0.149428,0.619977,-0.00914,0.238674,-0.014208,0.247815,-0.005068,0.123369,0.252882,0.499528,0.004792,-0.103683,-0.074957,-0.108475,-0.07975,0.054271,0.108475,0.626624,-10.384709,61.296244,-3.0741,71.680954,7.310609,33.178391,71.680954,-24.669602,-456.141562,8011.503748,4827.777507,8467.64531,5283.919069,4056.441623,8467.64531,2069.728983,-0.003217,0.242874,0.040642,0.246091,0.043859,0.116916,0.246091,0.465878,Bad
0.029941,0.913813,0.81782,0.883872,0.787879,0.492948,0.913813,0.359882,2.234699,40.459047,41.628638,38.224349,39.393939,23.074559,41.628638,69.670849,0,0.442185,0.393939,0.442185,0.393939,0.242171,0.442185,0.676136,0.022347,0.40459,0.416286,0.382243,0.393939,0.230746,0.416286,0.696708,0.0133,0.414829,0.430991,0.401529,0.417691,0.24048,0.430991,0.705135,101,40086,11145,39985,11044,18906.48095,40086,-63866,10100,42200,42500,32100,32400,21926.69606,42500,18600,0.015574,0.455997,0.435895,0.440423,0.420321,0.253184,0.455997,0.67234,Bad
-0.025396,0.72889,0.686725,0.754286,0.712121,0.416469,0.754286,0.475534,-1.007077,34.865442,34.598984,35.872518,35.606061,20.347815,35.872518,74.302829,-0.002187,0.406592,0.407538,0.408779,0.409725,0.235653,0.409725,0.744067,-0.010071,0.348654,0.34599,0.358725,0.356061,0.203478,0.358725,0.743028,-0.007052,0.296283,0.348614,0.303335,0.355666,0.189432,0.355666,0.757903,-5675.09753,6480.536499,-4574.886872,12155.63403,1100.210658,5525.139238,12155.63403,-20909.22481,7895.937447,39733.58699,40527.49886,31837.64955,32631.56142,21139.74722,40527.49886,19534.75674,-0.012795,0.374463,0.344152,0.387259,0.356947,0.211567,0.387259,0.734984,Bad
-0.012611,0.274504,0.205555,0.287116,0.218167,0.145072,0.287116,0.226624,1.425891,36.993927,12.334218,35.568036,10.908326,17.114552,36.993927,56.54226,-0.006682,0.249438,0.271236,0.25612,0.277917,0.152519,0.277917,0.632036,0.014259,0.369939,0.123342,0.35568,0.109083,0.171146,0.369939,0.565423,-0.001531,-0.163346,-0.080739,-0.161816,-0.079208,0.07772,0.163346,0.749184,38.618634,142.428168,113.729908,103.809533,75.111274,65.798548,142.428168,34.799725,4103.477894,14753.9228,13041.2136,10650.44491,8937.735702,7076.006936,14753.9228,5008.088229,-0.002073,0.351131,0.200505,0.353204,0.202579,0.171265,0.353204,0.533724,Bad
-0.0348,0.285188,0.269396,0.319988,0.304196,0.170854,0.319988,0.062527,-1.186645,20.783052,14.023145,21.969697,15.20979,10.761403,21.969697,51.772103,-0.028619,0.105544,0.077881,0.134162,0.1065,0.063332,0.134162,0.530304,-0.011866,0.207831,0.140231,0.219697,0.152098,0.107614,0.219697,0.517721,0.004579,0.173602,0.167323,0.169023,0.162744,0.097146,0.173602,0.532075,-3.635264,2.06873,-0.791703,5.703994,2.843561,2.361586,5.703994,-1.879535,-69.185949,785.086254,582.240208,854.272203,651.426157,423.815441,854.272203,286.687654,-0.019814,0.213923,0.162373,0.233737,0.182187,0.116549,0.233737,0.504502,Good
0.011922,0.576261,0.552326,0.56434,0.540404,0.322538,0.576261,0.130835,3.051473,16.012114,30.071675,12.960641,27.020202,13.740893,30.071675,60.969678,-0.000065,0.427601,0.445081,0.427666,0.445146,0.252041,0.445146,0.599861,0.030515,0.160121,0.300717,0.129606,0.270202,0.137409,0.300717,0.609697,0.004319,0.231448,0.374646,0.227129,0.370326,0.183299,0.374646,0.577306,55.635492,184.600672,198.761101,128.96518,143.12561,97.466305,198.761101,27.198822,5731.342546,16243.73472,18519.82678,10512.39218,12788.48424,8750.84521,18519.82678,7428.231956,0.010996,0.300547,0.359787,0.28955,0.34879,0.189054,0.359787,0.537192,Bad
0.020226,0.309712,0.333358,0.289485,0.313131,0.180247,0.333358,0.076625,4.956753,10.89545,20.613319,5.938697,15.656566,8.864829,20.613319,56.951484,0.001547,0.313705,0.327298,0.312158,0.325751,0.18468,0.327298,0.576785,0.049568,0.108955,0.206133,0.059387,0.156566,0.088648,0.206133,0.569515,0.0127,0.102339,0.205752,0.089638,0.193052,0.095292,0.205752,0.570964,48.112047,-46.23235,-92.879242,-94.344398,-140.991289,60.576463,140.991289,-150.901161,5392.870061,12971.12071,14750.33127,7578.250652,9357.461214,6849.956486,14750.33127,5957.557565,0.021376,0.145947,0.181558,0.124571,0.160181,0.089984,0.181558,0.525065,Bad
-0.001243,-0.21313,-0.181546,-0.211887,-0.180303,0.114305,0.21313,0.28107,1.264988,-9.781111,-7.750164,-11.046099,-9.015152,5.513237,11.046099,64.498226,-0.001899,-0.105687,-0.09205,-0.103788,-0.090152,0.056812,0.105687,0.639677,0.01265,-0.097811,-0.077502,-0.110461,-0.090152,0.055132,0.110461,0.644982,0.003483,-0.105234,-0.088369,-0.108717,-0.091852,0.057327,0.108717,0.647195,-6425,-43942,-43939,-37517,-37514,23660.16555,43942,-35354.5,700,1000,1300,300,600,556.776436,1300,2150,0.003153,-0.1054,-0.089196,-0.108553,-0.092349,0.057482,0.108553,0.637831,Good
0.013436,0.654029,0.606737,0.640594,0.593301,0.360632,0.654029,0.39345,1.584294,24.52422,31.249366,22.939926,29.665072,15.895373,31.249366,72.173054,0.002645,0.561661,0.531036,0.559016,0.528391,0.314921,0.561661,0.669481,0.015843,0.245242,0.312494,0.229399,0.296651,0.158954,0.312494,0.721731,0.005028,0.284339,0.283804,0.279311,0.278776,0.16257,0.284339,0.724997,61.546898,260.233478,269.343306,198.68658,207.796408,137.47545,269.343306,81.616766,6217.308294,23086.16467,24255.38872,16868.85638,18038.08043,12149.23711,24255.38872,10488.06065,0.007519,0.335322,0.349263,0.327803,0.341744,0.195559,0.349263,0.682311,Bad
0.01814,0.357577,0.322765,0.339437,0.304625,0.191832,0.357577,0.130601,5.010095,8.545448,20.241355,3.535354,15.23126,8.60776,20.241355,60.914937,0.01272,0.345013,0.331778,0.332293,0.319058,0.191847,0.345013,0.566756,0.050101,0.085454,0.202414,0.035354,0.152313,0.086078,0.202414,0.609149,-0.002211,0.186426,0.232,0.188636,0.23421,0.122848,0.23421,0.602791,34.073744,93.901808,110.120448,59.828064,76.046705,51.421968,110.120448,18.460846,3955.678444,9906.54016,11544.81312,5950.861716,7589.134674,5344.477667,11544.81312,4673.454544,0.02178,0.1965,0.24274,0.174719,0.22096,0.122303,0.24274,0.519765,Bad
-0.053174,0.699856,0.75567,0.753031,0.808845,0.43666,0.808845,0.245991,0.746991,31.764058,37.994466,31.017067,37.247475,20.085948,37.994466,62.413542,0.00536,0.317953,0.341288,0.312592,0.335928,0.189012,0.341288,0.664291,-0.023748,0.317641,0.379945,0.341388,0.403692,0.210003,0.403692,0.63194,-0.020205,0.28408,0.396385,0.304285,0.41659,0.207561,0.41659,0.649709,-26744.47683,-25421.347,-44719.91542,1323.129825,-17975.43859,18390.85952,44719.91542,-60172.85444,5695.158282,29131.7031,30155.13023,23436.54481,24459.97195,15649.89908,30155.13023,13500.52014,-0.026577,0.356827,0.380218,0.383404,0.406795,0.220912,0.406795,0.619365,Bad
0.029941,0.913813,0.81782,0.883872,0.787879,0.492948,0.913813,0.359882,2.234699,40.459047,41.628638,38.224349,39.393939,23.074559,41.628638,69.670849,0,0.442185,0.393939,0.442185,0.393939,0.242171,0.442185,0.676136,0.022347,0.40459,0.416286,0.382243,0.393939,0.230746,0.416286,0.696708,0.0133,0.414829,0.430991,0.401529,0.417691,0.24048,0.430991,0.705135,101,40086,11145,39985,11044,18906.48095,40086,-63866,10100,42200,42500,32100,32400,21926.69606,42500,18600,0.015574,0.455997,0.435895,0.440423,0.420321,0.253184,0.455997,0.67234,Bad
-0.057323,0.715296,0.895915,0.772619,0.953238,0.487837,0.953238,0.300547,-2.701689,57.6417,44.960212,60.343389,47.661901,30.855965,60.343389,59.640329,-0.016768,0.40213,0.480521,0.418898,0.497289,0.261694,0.497289,0.726892,-0.027017,0.576417,0.449602,0.603434,0.476619,0.30856,0.603434,0.596403,-0.01444,0.219289,0.639326,0.233729,0.653765,0.304891,0.653765,0.649436,-4509.223357,14348.47907,5463.338803,18857.70242,9972.56216,8114.13721,18857.70242,-8064.189897,5901.889462,36758.92749,34018.46169,30857.03802,28116.57223,18915.4156,36758.92749,14213.79048,-0.029545,0.574531,0.559527,0.604077,0.589072,0.336176,0.604077,0.567349,Bad
0.002339,0.359564,0.316866,0.357225,0.314527,0.195375,0.359564,0.120147,1.04002,2.477957,16.766371,1.437937,15.726351,7.862769,16.766371,60.343933,-0.001528,0.210454,0.143389,0.211982,0.144917,0.106179,0.211982,0.611921,0.0104,0.02478,0.167664,0.014379,0.157264,0.078628,0.167664,0.603439,-0.004513,0.09782,0.212795,0.102333,0.217308,0.102382,0.217308,0.609574,10.177614,38.673767,56.820725,28.496153,46.643111,26.052449,56.820725,18.992404,1038.10269,7062.250939,9094.737709,6024.148249,8056.635019,4462.790905,9094.737709,4814.091093,0.004614,0.164503,0.210868,0.159889,0.206253,0.108705,0.210868,0.530038,Bad
0.0035,1.099484,1.119662,1.095984,1.116162,0.639657,1.119662,0.427637,0.211698,50.925735,56.019779,50.714037,55.808081,30.881623,56.019779,72.412294,0.00175,0.555331,0.559831,0.55358,0.558081,0.32142,0.559831,0.712421,0.002117,0.509257,0.560198,0.50714,0.558081,0.308816,0.560198,0.724123,0.002117,0.466443,0.565677,0.464326,0.56356,0.300085,0.565677,0.733457,105,76610,49817,76505,49712,38071.2046,76610,-35428,10500,49800,50500,39300,40000,26276.60556,50500,21600,0.00175,0.556262,0.570597,0.554511,0.568846,0.324844,0.570597,0.709497,Good
-0.026261,0.882336,0.979963,0.908597,1.006224,0.54674,1.006224,0.383022,-0.914634,51.710526,49.396552,52.62516,50.311186,29.468644,52.62516,67.451889,-0.015641,0.455652,0.487471,0.471292,0.503112,0.277149,0.503112,0.686635,-0.009146,0.517105,0.493966,0.526252,0.503112,0.294686,0.526252,0.674519,-0.013034,0.26114,0.498106,0.274174,0.51114,0.243081,0.51114,0.738321,-12778,55142,-5982,67920,6796,31138.34341,67920,-50461.5,8600,47000,45000,38400,36400,24343.85617,47000,19050,-0.013004,0.537106,0.498376,0.55011,0.51138,0.303131,0.55011,0.665381,Bad
-0.000384,0.33422,0.226756,0.334604,0.22714,0.167884,0.334604,0.113635,0.92803,9.090909,12.285012,8.162879,11.356982,6.056975,12.285012,58.060376,-0.004246,0.257863,0.210762,0.262109,0.215008,0.137865,0.262109,0.609642,0.00928,0.090909,0.12285,0.081629,0.11357,0.06057,0.12285,0.580604,-0.005926,0.076285,0.143071,0.082211,0.148997,0.070559,0.148997,0.607417,5.057426,83.705459,75.701077,78.648033,70.643651,44.724102,83.705459,18.418949,698.02684,9652.934056,9928.823882,8954.907216,9230.797042,5459.868844,9928.823882,4621.0883,0.003616,0.151187,0.124224,0.147572,0.120608,0.079243,0.151187,0.537386,Bad
0.036128,0.366588,0.426036,0.33046,0.389907,0.22022,0.426036,0.253331,4.549719,-2.520243,24.045093,-7.069961,19.495374,12.045017,26.565336,69.250589,0.003955,0.169328,0.210351,0.165373,0.206396,0.109759,0.210351,0.745834,0.045497,-0.025202,0.240451,-0.0707,0.194954,0.12045,0.265653,0.692506,0.015923,0.035733,0.223422,0.01981,0.207499,0.104132,0.223422,0.695269,71.925515,114.335556,168.820791,42.410041,96.895275,71.240383,168.820791,69.468142,7371.344848,15781.35976,21290.22886,8410.014911,13918.88401,9360.703353,21290.22886,10319.96999,0.023318,0.189883,0.288595,0.166564,0.265276,0.137763,0.288595,0.599257,Bad
0.032348,0.563618,0.672208,0.53127,0.63986,0.35048,0.672208,0.124395,3.583916,20.11176,35.576923,16.527844,31.993007,16.378182,35.576923,59.220312,0.008562,0.424716,0.462339,0.416154,0.453777,0.254088,0.462339,0.568687,0.035839,0.201118,0.355769,0.165278,0.31993,0.163782,0.355769,0.592203,0.013652,0.198068,0.384199,0.184415,0.370547,0.180966,0.384199,0.604127,46.937147,167.323283,175.077601,120.386136,128.140453,87.476316,175.077601,18.13469,4756.383277,16923.82547,19315.46184,12167.44219,14559.07856,9344.603875,19315.46184,7457.017278,0.020239,0.275373,0.347997,0.255135,0.327758,0.176808,0.347997,0.552706,Bad
0.017848,0.634587,0.671902,0.616738,0.654054,0.372382,0.671902,0.286764,0.632411,47.765278,33.335114,47.132867,32.702703,23.96587,47.765278,60.19921,0.019811,0.352502,0.36318,0.332691,0.343368,0.20109,0.36318,0.684054,0.006324,0.477653,0.333351,0.471329,0.327027,0.239659,0.477653,0.601992,0.021194,0.252359,0.392377,0.231165,0.371184,0.189058,0.392377,0.676164,3251.725444,4563.367608,2384.612672,1311.642163,-867.112772,1921.450899,4563.367608,-2341.528526,2430.252203,26726.46368,25100.23928,24296.21148,22669.98707,14309.41069,26726.46368,11161.21969,0.007486,0.481016,0.399022,0.47353,0.391535,0.254117,0.481016,0.582212,Bad
0.001014,0.873695,0.818019,0.872681,0.817005,0.488592,0.873695,0.556999,0.053524,48.662207,40.90375,48.608683,40.850225,26.033422,48.662207,76.606987,0.000017,0.403307,0.426275,0.403291,0.426259,0.239659,0.426275,0.792287,0.000535,0.486622,0.409037,0.486087,0.408502,0.260334,0.486622,0.76607,0.000532,0.304253,0.401182,0.303721,0.40065,0.2073,0.401182,0.813632,22.699138,560.819775,482.150173,538.120638,459.451035,296.417617,560.819775,162.935154,2269.913494,42439.61223,41825.28956,40169.69874,39555.37606,23689.37509,42439.61223,21310.99234,0.000507,0.494587,0.418475,0.49408,0.417968,0.265258,0.494587,0.761698,Bad
-0.0348,0.285188,0.269396,0.319988,0.304196,0.170854,0.319988,0.062527,-1.186645,20.783052,14.023145,21.969697,15.20979,10.761403,21.969697,51.772103,-0.030685,0.105544,0.077881,0.136229,0.108566,0.064068,0.136229,0.53082,-0.011866,0.207831,0.140231,0.219697,0.152098,0.107614,0.219697,0.517721,0.004579,0.173602,0.167323,0.169023,0.162744,0.097146,0.173602,0.532075,-4.204031,1.941647,0.69222,6.145677,4.896251,2.665,6.145677,-0.793803,-220.612018,383.364336,285.480325,603.976354,506.092343,275.020464,603.976354,125.27723,-0.019814,0.213923,0.162373,0.233737,0.182187,0.116549,0.233737,0.504502,Good
