@relation 'AlgoSelection-TestSet-weka.filters.unsupervised.attribute.Remove-R41-48-weka.filters.unsupervised.attribute.Remove-R41-48,57-63-weka.filters.unsupervised.attribute.Remove-R49-weka.filters.unsupervised.attribute.Remove-R49-56'

@attribute Kappa_tr_vs_tr-x1 numeric
@attribute Kappa_tr_vs_te numeric
@attribute Kappa_tr_vs_te-x1 numeric
@attribute Kappa_tr-x1_vs_te numeric
@attribute Kappa_tr-x1_vs_te-x1 numeric
@attribute Kappa_StDev numeric
@attribute Kappa_Range numeric
@attribute Kappa_Avg numeric
@attribute PercCorrect_tr_vs_tr-x1 numeric
@attribute PercCorrect_tr_vs_te numeric
@attribute PercCorrect_tr_vs_te-x1 numeric
@attribute PercCorrect_tr-x1_vs_te numeric
@attribute PercCorrect_tr-x1_vs_te-x1 numeric
@attribute PercCorrect_StDev numeric
@attribute PercCorrect_Range numeric
@attribute PercCorrect_Avg numeric
@attribute Weighted_AreaUnderROC_tr_vs_tr-x1 numeric
@attribute Weighted_AreaUnderROC_tr_vs_te numeric
@attribute Weighted_AreaUnderROC_tr_vs_te-x1 numeric
@attribute Weighted_AreaUnderROC_tr-x1_vs_te numeric
@attribute Weighted_AreaUnderROC_tr-x1_vs_te-x1 numeric
@attribute Weighted_AreaUnderROC_StDev numeric
@attribute Weighted_AreaUnderROC_Range numeric
@attribute Weighted_AreaUnderROC_Avg numeric
@attribute IR_Recall_tr_vs_tr-x1 numeric
@attribute IR_Recall_tr_vs_te numeric
@attribute IR_Recall_tr_vs_te-x1 numeric
@attribute IR_Recall_tr-x1_vs_te numeric
@attribute IR_Recall_tr-x1_vs_te-x1 numeric
@attribute IR_Recall_StDev numeric
@attribute IR_Recall_Range numeric
@attribute IR_Recall_Avg numeric
@attribute IR_Precision_tr_vs_tr-x1 numeric
@attribute IR_Precision_tr_vs_te numeric
@attribute IR_Precision_tr_vs_te-x1 numeric
@attribute IR_Precision_tr-x1_vs_te numeric
@attribute IR_Precision_tr-x1_vs_te-x1 numeric
@attribute IR_Precision_StDev numeric
@attribute IR_Precision_Range numeric
@attribute IR_Precision_Avg numeric
@attribute SF_Entropy_Gain_tr_vs_tr-x1 numeric
@attribute SF_Entropy_Gain_tr_vs_te numeric
@attribute SF_Entropy_Gain_tr_vs_te-x1 numeric
@attribute SF_Entropy_Gain_tr-x1_vs_te numeric
@attribute SF_Entropy_Gain_tr-x1_vs_te-x1 numeric
@attribute SF_Entropy_Gain_StDev numeric
@attribute SF_Entropy_Gain_Range numeric
@attribute SF_Entropy_Gain_Avg numeric
@attribute KB_Relative_Information_tr_vs_tr-x1 numeric
@attribute KB_Relative_Information_tr_vs_te numeric
@attribute KB_Relative_Information_tr_vs_te-x1 numeric
@attribute KB_Relative_Information_tr-x1_vs_te numeric
@attribute KB_Relative_Information_tr-x1_vs_te-x1 numeric
@attribute KB_Relative_Information_StDev numeric
@attribute KB_Relative_Information_Range numeric
@attribute KB_Relative_Information_Avg numeric
@attribute Unweighted_Macro_F_tr_vs_tr-x1 numeric
@attribute Unweighted_Macro_F_tr_vs_te numeric
@attribute Unweighted_Macro_F_tr_vs_te-x1 numeric
@attribute Unweighted_Macro_F_tr-x1_vs_te numeric
@attribute Unweighted_Macro_F_tr-x1_vs_te-x1 numeric
@attribute Unweighted_Macro_F_StDev numeric
@attribute Unweighted_Macro_F_Range numeric
@attribute Unweighted_Macro_F_Avg numeric
@attribute TargetLabel {Bad,Good}

@data
0.026545,0.255551,0.247524,0.229006,0.220979,0.138027,0.255551,0.230504,3.758741,7.226138,14.807692,3.467396,11.048951,6.306049,14.807692,64.12878,0.005112,0.284608,0.283906,0.279497,0.278795,0.162654,0.284608,0.608048,0.037587,0.072261,0.148077,0.034674,0.11049,0.06306,0.148077,0.641288,0.009461,0.070668,0.151653,0.061207,0.142192,0.069884,0.151653,0.659253,50.280261,52.33555,66.645266,2.055289,16.365005,29.134046,66.645266,-155.725382,5266.088411,15831.31612,18522.49044,10565.22771,13256.40203,8737.102685,18522.49044,8475.876385,0.019424,0.117879,0.126987,0.098455,0.107563,0.065666,0.126987,0.604948,Bad
0.010887,0.298397,0.284058,0.28751,0.273171,0.165161,0.298397,0.135722,3.456848,46.720648,17.115385,43.2638,13.658537,21.25733,46.720648,50.292165,0.007537,0.128166,0.015229,0.120629,0.007692,0.060608,0.128166,0.688554,0.034568,0.467206,0.171154,0.432638,0.136585,0.212573,0.467206,0.502922,0.010121,0.088284,0.163041,0.078163,0.15292,0.076137,0.163041,0.597679,52.47298,93.483915,70.751772,41.010935,18.278792,39.82381,93.483915,18.459798,5253.158732,12393.93923,10565.58928,7140.780502,5312.430552,5593.095531,12393.93923,3787.914604,0.012472,0.453793,0.253179,0.441321,0.240707,0.216628,0.453793,0.459225,Bad
-0.007391,0.839382,0.914542,0.846773,0.921932,0.509382,0.921932,0.227908,0.244755,42.81615,46.153846,42.571395,45.909091,25.649185,46.153846,61.350158,0.000543,0.47944,0.495212,0.478897,0.494669,0.281275,0.495212,0.626413,0.000548,0.428161,0.461538,0.427614,0.460991,0.257038,0.461538,0.613977,-0.001054,0.321245,0.461704,0.322298,0.462757,0.233474,0.462757,0.640812,-15956.98644,16460.11863,-15711.03079,32417.10507,245.955644,15433.48486,32417.10507,-55887.21468,5205.400268,37035.34501,36430.31309,31829.94474,31224.91282,19820.83775,37035.34501,14795.42364,-0.003534,0.453949,0.457786,0.457483,0.46132,0.264224,0.46132,0.605215,Bad
-0.005461,0.100618,0.038458,0.106079,0.043919,0.048886,0.106079,0.086135,-1.506917,21.176649,0.689029,22.683566,2.195946,10.76377,22.683566,49.653393,0.00119,0.172316,0.092558,0.171126,0.091368,0.082792,0.172316,0.616254,-0.015069,0.211766,0.00689,0.226836,0.021959,0.107638,0.226836,0.496534,0.001634,-0.062823,0.011153,-0.064457,0.009519,0.033901,0.073976,0.603749,-10.972867,41.070813,-9.063504,52.04368,1.909363,24.349885,52.04368,-21.019444,-532.366633,8046.495459,5707.598651,8578.862092,6239.965284,4238.815337,8578.862092,2697.251283,-0.00869,0.193048,0.042184,0.201738,0.050874,0.093617,0.201738,0.461382,Bad
-0.013363,0.603689,0.627026,0.617051,0.640389,0.359302,0.640389,0.322688,-0.381056,30.402643,31.437126,30.783699,31.818182,17.967243,31.818182,66.072448,0.025251,0.369949,0.385384,0.344698,0.360133,0.211103,0.385384,0.677841,-0.005882,0.304026,0.314371,0.309908,0.320253,0.180279,0.320253,0.661242,0.007333,0.243749,0.332746,0.236415,0.325413,0.168299,0.332746,0.686789,-10638.65629,-738.321135,-27541.82201,9900.335157,-16903.16571,12827.1827,27541.82201,-55335.1941,7091.905928,33578.24392,33241.2803,26486.33799,26149.37437,17483.81569,33578.24392,14517.11451,-0.007621,0.320471,0.312108,0.328092,0.319729,0.184868,0.328092,0.65561,Bad
0.002514,0.758678,0.738427,0.756164,0.735913,0.431532,0.758678,0.432488,0.525328,15.111336,37.320955,14.586008,36.795627,17.515277,37.320955,77.529826,0.001598,0.535674,0.578243,0.534076,0.576645,0.321569,0.578243,0.699186,0.005253,0.151113,0.37321,0.14586,0.367956,0.175153,0.37321,0.775298,0.005513,0.199949,0.315156,0.194436,0.309644,0.154459,0.315156,0.777951,84.593499,12784.41574,12041.57232,12699.82224,11956.97882,7148.744352,12784.41574,-5893.834702,9365.235753,34506.47508,41919.95088,25141.23932,32554.71513,19963.58719,41919.95088,20676.56594,0.001261,0.38623,0.456071,0.384969,0.454811,0.244457,0.456071,0.6928,Good
-0.014558,-0.014558,-0.014558,0,0,0.007279,0.014558,-0.00364,0,-3.571429,0,-3.571429,0,1.785714,3.571429,50.892857,-0.007195,-0.007195,-0.007195,0,0,0.003598,0.007195,0.498201,0,-0.035714,0,-0.035714,0,0.017857,0.035714,0.508929,-0.006183,0.206827,0.243817,0.21301,0.25,0.13276,0.25,0.382702,-3216,-46098,-46096,-42882,-42880,25719.26937,46098,-36179.5,0,-200,0,-200,0,100,200,50,-0.00304,0.137906,0.15341,0.140946,0.15645,0.085218,0.15645,0.414674,Bad
0.025639,0.460254,0.509575,0.434615,0.483936,0.273507,0.509575,0.15726,2.514071,-1.487854,26.710875,-4.001926,24.196804,13.287445,28.19873,64.604188,0.01339,0.235057,0.264353,0.221666,0.250963,0.140917,0.264353,0.584429,0.025141,-0.014879,0.267109,-0.040019,0.241968,0.132874,0.281987,0.646042,0.02484,0.043994,0.33825,0.019154,0.31341,0.158678,0.33825,0.61463,-4.965829,-74.074603,-38.498846,-69.108774,-33.533016,34.351113,74.074603,-57.875319,5020.261743,13330.932,19252.86977,8310.670258,14232.60803,8564.91627,19252.86977,9331.743342,0.013335,0.237751,0.34749,0.224417,0.334155,0.171152,0.34749,0.553401,Bad
-0.020179,0.71008,0.738992,0.730258,0.759171,0.42438,0.759171,0.416856,-1.080934,34.24602,36.877599,35.326954,37.958533,20.875992,37.958533,71.121314,0.00771,0.369751,0.387295,0.362041,0.379585,0.216456,0.387295,0.71365,-0.010809,0.34246,0.368776,0.35327,0.379585,0.20876,0.379585,0.711213,-0.003336,0.325215,0.393797,0.328552,0.397133,0.2104,0.397133,0.732427,-17083,20754,-3891,37837,13192,15681.04148,37837,-62792,6900,38600,39700,31700,32800,20807.85108,39700,18800,-0.010458,0.361656,0.368064,0.372114,0.378522,0.21373,0.378522,0.705755,Bad
0,0,0,0,0,0,0,0,2.678571,-0.892857,2.678571,-3.571429,0,1.840672,3.571429,51.5625,0.025127,0.049183,-0.020555,0.024055,-0.045683,0.030279,0.069738,0.50003,0.026786,-0.008929,0.026786,-0.035714,0,0.018407,0.035714,0.515625,0.027503,-0.009487,0.027503,-0.03699,0,0.019016,0.03699,0.266123,5.441344,-80.096814,-78.283033,-85.538157,-83.724376,47.349039,85.538157,-67.258829,544.134357,362.756238,544.134357,-181.378119,0,256.507396,544.134357,181.378119,0.011696,-0.003808,0.011696,-0.015504,0,0.008004,0.015504,0.340133,Bad
0.034553,0.463921,0.451219,0.429369,0.416667,0.254648,0.463921,0.009251,7.857013,13.980315,28.690347,6.123302,20.833333,12.138868,28.690347,55.831155,0.00195,0.204095,0.210284,0.202145,0.208333,0.119087,0.210284,0.503929,0.07857,0.139803,0.286903,0.061233,0.208333,0.121389,0.286903,0.558312,0.014533,0.265627,0.442756,0.251094,0.428223,0.213034,0.442756,0.55895,-2043,-98452,-112357,-96409,-110314,60538.06551,112357,-115978,10100,17200,20300,7100,10200,9009.254501,20300,6600,0.03733,0.20479,0.270963,0.16746,0.233633,0.130307,0.270963,0.455091,Bad
-0.083044,0.807541,0.745693,0.890585,0.828737,0.474241,0.890585,0.455069,-4.21159,41.071429,37.225275,45.283019,41.436865,23.931638,45.283019,72.55015,-0.037576,0.407562,0.376793,0.445138,0.414369,0.238098,0.445138,0.72856,-0.042116,0.410714,0.372253,0.45283,0.414369,0.239316,0.45283,0.725502,-0.03201,0.414191,0.385493,0.446201,0.417503,0.24073,0.446201,0.732968,-5364,4380,2234,9744,7598,4185.571526,9744,-10940.5,-400,9200,9000,9600,9400,5372.46064,9600,4750,-0.042125,0.413164,0.374886,0.455289,0.417011,0.240775,0.455289,0.724119,Bad
0,0,0,0,0,0,0,0,11.061947,0.455886,11.061947,-10.606061,0,6.257783,11.061947,55.417002,-0.02254,0.119601,0.094009,0.142141,0.116549,0.069578,0.142141,0.531449,0.110619,0.004559,0.110619,-0.106061,0,0.062578,0.110619,0.55417,0.122856,0.005547,0.122856,-0.117309,0,0.069367,0.122856,0.310041,9.0089,4.571994,6.416671,-4.436907,-2.592229,3.79743,9.0089,0.025549,900.889944,974.520877,1158.988585,73.630934,258.098641,517.253398,1158.988585,397.887014,0.045788,0.001762,0.045788,-0.044025,0,0.025937,0.045788,0.355787,Bad
-0.003179,-0.004351,0.019548,-0.001172,0.022727,0.011181,0.023899,0.243816,2.248201,0.918414,3.384565,-1.329787,1.136364,1.485898,3.384565,63.110406,0.001039,-0.013696,-0.038572,-0.014735,-0.039611,0.018442,0.039611,0.62093,0.022482,0.009184,0.033846,-0.013298,0.011364,0.014859,0.033846,0.631104,-0.008995,-0.01774,-0.00377,-0.008745,0.005225,0.007685,0.01774,0.655371,7.160072,4.962007,6.426908,-2.198065,-0.733165,3.223717,7.160072,0.355752,740.319901,1393.597266,1540.087621,653.277365,799.76772,704.149364,1540.087621,1065.009565,0.00706,0.008984,0.024185,0.001923,0.017125,0.01018,0.024185,0.602006,Good
0.013739,-0.033458,-0.008989,-0.047196,-0.022727,0.019857,0.047196,0.270916,2.967626,-0.489821,1.831262,-3.457447,-1.136364,1.608129,3.457447,64.390359,0.001055,-0.018491,-0.010309,-0.019545,-0.011364,0.009253,0.019545,0.632991,0.029676,-0.004898,0.018313,-0.034574,-0.011364,0.016081,0.034574,0.643904,0.004117,-0.030033,-0.016498,-0.03415,-0.020614,0.01572,0.03415,0.665981,4.536459,6.215591,7.374139,1.679132,2.83768,3.237863,7.374139,5.224886,499.113616,1087.159006,1203.013797,588.045391,703.900182,557.745946,1203.013797,974.95898,0.013783,-0.009604,0.005211,-0.023387,-0.008572,0.009786,0.023387,0.619421,Good
-0.003749,0.465155,0.465948,0.468904,0.469697,0.269873,0.469697,0.052291,0.276719,13.636176,23.761568,13.359457,23.484848,11.486117,23.761568,55.252043,0.007337,0.223335,0.203755,0.215998,0.196418,0.121473,0.223335,0.554084,0.002767,0.136362,0.237616,0.133595,0.234848,0.114861,0.237616,0.55252,0.016955,0.16035,0.28211,0.143395,0.265155,0.13269,0.28211,0.546044,3.392995,33.312896,37.238133,29.919902,33.845139,19.502225,37.238133,5.737417,1209.741988,5942.729974,6708.339752,4732.987986,5498.597764,3354.14232,6708.339752,2872.351178,-0.003861,0.230894,0.270379,0.234755,0.27424,0.146716,0.27424,0.515723,Good
-0.003668,-0.187232,-0.155183,-0.183564,-0.151515,0.098671,0.187232,0.249519,-0.059952,-9.811725,-7.63571,-9.751773,-7.575758,5.0974,9.811725,62.650228,-0.000527,-0.089921,-0.076285,-0.089394,-0.075758,0.048151,0.089921,0.624489,-0.0006,-0.098117,-0.076357,-0.097518,-0.075758,0.050974,0.098117,0.626502,0.007066,-0.094624,-0.077357,-0.10169,-0.084423,0.052244,0.10169,0.631628,-8573,-46090,-46087,-37517,-37514,24386.8501,46090,-36965.5,300,600,900,300,600,387.298335,900,1850,-0.003229,-0.091225,-0.074527,-0.087995,-0.071298,0.047427,0.091225,0.622349,Good
0.05714,0.387451,0.324273,0.330312,0.267133,0.192136,0.387451,0.401287,3.374126,28.883407,16.730769,25.509281,13.356643,13.236202,28.883407,67.945232,0.037592,0.134021,0.165351,0.096429,0.127759,0.078166,0.165351,0.814653,0.033741,0.288834,0.167308,0.255093,0.133566,0.132362,0.288834,0.679452,0.031614,-0.008081,0.04308,-0.039695,0.011466,0.024572,0.051161,0.78495,72.569205,366.8284,250.824105,294.259194,178.2549,166.973644,366.8284,36.313955,6121.785016,25993.28333,24302.48726,19871.49832,18180.70224,13012.8497,25993.28333,12346.19328,0.028952,0.283869,0.211871,0.254918,0.182919,0.138424,0.283869,0.665572,Good
0.002639,0.413006,0.39215,0.410366,0.38951,0.231825,0.413006,0.132509,1.293706,14.481474,20.769231,13.187768,19.475524,10.146826,20.769231,58.748513,-0.000606,0.208123,0.194149,0.208729,0.194755,0.116441,0.208729,0.564887,0.012937,0.144815,0.207692,0.131878,0.194755,0.101468,0.207692,0.587485,0.004754,0.104497,0.209337,0.099742,0.204583,0.098977,0.209337,0.596399,-21400,-83443,-119872,-62043,-98472,55274.4149,119872,-122659.25,4000,17300,19200,13300,15200,9554.536444,19200,8475,0.003504,0.209919,0.213874,0.206415,0.21037,0.121346,0.213874,0.559943,Bad
-0.028502,0.098968,0.121498,0.12747,0.15,0.073385,0.15,0.073507,-5.701439,2.862391,1.798561,8.56383,7.5,3.815052,8.56383,52.058683,-0.007489,0.055692,0.067511,0.063182,0.075,0.038158,0.075,0.538582,-0.057014,0.028624,0.017986,0.085638,0.075,0.038151,0.085638,0.520587,0.00361,0.131516,0.157808,0.127906,0.154198,0.083187,0.157808,0.584574,-0.572391,1.073591,1.090216,1.645982,1.662606,0.823741,1.662606,0.604403,-53.426878,118.78908,120.928035,172.215958,174.354913,87.393465,174.354913,74.355476,-0.037924,0.043014,0.050656,0.080938,0.08858,0.04114,0.08858,0.460529,Good
0.14423,0.976906,1.008915,0.832676,0.864685,0.535032,1.008915,0.207172,7.534965,49.611357,50.769231,42.076392,43.234266,26.982313,50.769231,60.328804,0.078725,0.476933,0.472908,0.398209,0.394183,0.25352,0.476933,0.634775,0.07535,0.496114,0.507692,0.420764,0.432343,0.269823,0.507692,0.603288,0.075212,0.38955,0.510824,0.314338,0.435612,0.245225,0.510824,0.629049,23713.11548,45480.80564,-3867.561763,21767.69016,-27580.67724,22941.15846,49348.36741,-58892.0245,12382.0981,42756.80911,40797.21858,30374.71101,28415.12048,21173.40364,42756.80911,14255.49968,0.072114,0.524534,0.508233,0.45242,0.436119,0.278954,0.524534,0.59362,Bad
0.018628,0.296382,0.282043,0.277754,0.263415,0.161884,0.296382,0.13278,3.560038,46.336032,16.730769,42.775995,13.170732,21.054188,46.336032,50.074059,0.00511,0.15504,0.136818,0.14993,0.131707,0.083137,0.15504,0.562576,0.0356,0.46336,0.167308,0.42776,0.131707,0.210542,0.46336,0.500741,0.017246,0.085232,0.159989,0.067986,0.142743,0.072884,0.159989,0.594372,-23518,-55480,-154194,-31962,-130676,67853.49203,154194,-126984,6600,26400,17400,19800,10800,11665.33326,26400,4800,0.014809,0.453965,0.253351,0.439155,0.238541,0.21612,0.453965,0.458727,Bad
-0.003502,0.024944,0.048013,0.028446,0.051515,0.02404,0.051515,0.212468,2.36211,2.326649,4.937868,-0.035461,2.575758,2.01721,4.937868,61.62212,-0.006714,0.072112,0.057153,0.078826,0.063867,0.03982,0.078826,0.590565,0.023621,0.023266,0.049379,-0.000355,0.025758,0.020172,0.049379,0.616221,-0.009186,-0.003971,0.01055,0.005214,0.019736,0.008362,0.019736,0.640614,2.939698,6.053344,6.623949,3.113646,3.684251,3.065338,6.623949,-1.545052,457.562627,1526.172021,1583.232922,1068.609393,1125.670294,788.326639,1583.232922,989.933665,0.007626,0.028632,0.044185,0.021006,0.036559,0.020104,0.044185,0.58211,Good
0.00541,0.842511,0.80541,0.8371,0.8,0.474399,0.842511,0.392078,0.769231,11.821862,40.769231,11.052632,40,19.066963,40.769231,77.42915,0.000682,0.430217,0.452732,0.429535,0.45205,0.254854,0.452732,0.757389,0.007692,0.118219,0.407692,0.110526,0.4,0.19067,0.407692,0.774291,0.005311,0.255751,0.657464,0.25044,0.652153,0.309178,0.657464,0.677833,84.374798,28125.30401,26066.67816,28040.92921,25982.30336,15642.1527,28125.30401,-13231.03184,9414.861875,33506.74778,42169.02901,24091.88591,32754.16713,19828.13306,42169.02901,20937.68071,0.002815,0.461504,0.569348,0.45869,0.566533,0.300019,0.569348,0.644264,Good
-0.061166,0.429601,0.429489,0.490767,0.490655,0.266826,0.490767,0.402422,-1.758912,24.271255,21.571618,26.030167,23.33053,13.804267,26.030167,69.171317,0.000118,0.240484,0.278307,0.240366,0.278188,0.150522,0.278307,0.740137,-0.02976,0.242713,0.215716,0.272473,0.245476,0.141879,0.272473,0.694756,-0.013094,0.030504,0.216536,0.043598,0.22963,0.106938,0.22963,0.762067,-19235.05291,305.97274,-37215.65035,19541.02565,-17980.59744,17953.90226,37521.62309,-43540.64825,4491.737886,30742.08084,30800.31582,26250.34295,26308.57793,16570.89785,30800.31582,15107.12432,-0.03211,0.271012,0.231457,0.303123,0.263568,0.155715,0.303123,0.681569,Bad
0,0,0,0,0,0,0,0,9.73025,-6.936416,9.73025,-16.666667,0,8.129294,16.666667,56.599229,0,0,0,0,0,0,0,0.5,0.097303,-0.069364,0.097303,-0.166667,0,0.081293,0.166667,0.565992,0.10677,-0.087674,0.10677,-0.194444,0,0.094032,0.194444,0.325304,101,-162900,-162843,-163001,-162944,94063.07247,163001,-142536.5,10100,4400,10100,-5700,0,4902.040392,10100,3950,0.040611,-0.026055,0.040611,-0.066667,0,0.032744,0.066667,0.360153,Bad
0.065068,0.591202,0.575435,0.526134,0.510367,0.319168,0.591202,0.460491,3.657199,26.836359,29.17554,23.17916,25.518341,15.217064,29.17554,73.907388,0.019362,0.342806,0.332956,0.323443,0.313594,0.189694,0.342806,0.752589,0.036572,0.268364,0.291755,0.231792,0.255183,0.152171,0.291755,0.739074,0.028572,0.253335,0.289133,0.224763,0.260561,0.149523,0.289133,0.745928,-6333.606552,11044.23409,2470.126607,17377.84064,8803.733159,7194.914791,17377.84064,-7929.260426,8718.122924,31761.23417,33161.95258,23043.11125,24443.82965,16620.63115,33161.95258,16365.20376,0.033401,0.296831,0.290839,0.26343,0.257438,0.160602,0.296831,0.728934,Bad
0.013423,0.329507,0.351807,0.316084,0.338384,0.193096,0.351807,-0.003695,4.646767,15.578498,21.565959,10.931731,16.919192,9.878361,21.565959,52.027244,0.010576,0.322972,0.335517,0.312396,0.324941,0.187157,0.335517,0.537569,0.046468,0.155785,0.21566,0.109317,0.169192,0.098784,0.21566,0.520272,0.014834,0.102661,0.208019,0.087827,0.193186,0.095815,0.208019,0.528427,21.084488,-97.5679,-175.484442,-118.652387,-196.56893,91.080349,196.56893,-166.68912,4021.936499,10836.27981,10758.78262,6814.343307,6736.846123,5332.125224,10836.27981,3517.856356,0.018939,0.162736,0.17995,0.143797,0.161011,0.09404,0.17995,0.487438,Bad
-0.037263,0.066841,0.112737,0.104104,0.15,0.067088,0.15,0.077158,-4.26259,2.17358,3.23741,6.43617,7.5,3.318898,7.5,52.95031,-0.018931,-0.050345,-0.029271,-0.031414,-0.01034,0.020991,0.050345,0.637928,-0.042626,0.021736,0.032374,0.064362,0.075,0.033189,0.075,0.529503,-0.00432,0.052697,0.083599,0.057018,0.087919,0.042544,0.087919,0.550605,-3.969466,-5.153693,-3.960439,-1.184227,0.009027,2.251455,5.153693,1.311533,-173.599367,565.382494,686.721227,738.981862,860.320594,420.550131,860.320594,836.855787,-0.034393,0.028361,0.051632,0.062754,0.086025,0.037118,0.086025,0.512999,Good
0.011195,0.292387,0.395215,0.281192,0.38402,0.199776,0.395215,0.358447,2.363977,-1.801619,21.564987,-4.165597,19.201009,10.824017,23.366606,72.929702,-0.000587,0.192556,0.195978,0.193143,0.196565,0.112339,0.196565,0.76546,0.02364,-0.018016,0.21565,-0.041656,0.19201,0.10824,0.233666,0.729297,0.003866,0.011184,0.179228,0.007318,0.175362,0.087229,0.179228,0.735731,57.771605,157.079094,202.594904,99.307488,144.823299,92.17897,202.594904,92.71932,6002.23122,17479.91076,22109.2737,11477.67954,16107.04248,10177.58562,22109.2737,11324.98362,0.00831,0.149293,0.236611,0.140983,0.228301,0.114733,0.236611,0.666513,Bad
0.015655,0.238737,0.207963,0.223082,0.192308,0.125228,0.238737,0.150066,3.846154,1.424688,13.461538,-2.421466,9.615385,6.063831,13.461538,61.663059,-0.00167,0.169806,0.149643,0.171476,0.151313,0.093066,0.171476,0.564836,0.038462,0.014247,0.134615,-0.024215,0.096154,0.060638,0.134615,0.616631,0.002225,0.054976,0.121616,0.052751,0.11939,0.057224,0.121616,0.625209,16.292934,25.744982,45.831797,9.452048,29.538863,19.135881,45.831797,8.808217,2538.589796,6616.219728,9237.360941,4077.629932,6698.771144,4122.283153,9237.360941,5073.871783,0.017554,0.107805,0.140969,0.090251,0.123415,0.068483,0.140969,0.550484,Bad
-0.02206,0.167048,0.168499,0.189108,0.190559,0.103626,0.190559,0.013204,3.610217,16.867793,13.138189,13.257576,9.527972,7.90898,16.867793,50.887986,-0.013669,0.085457,0.08161,0.099126,0.09528,0.052495,0.099126,0.504799,0.036102,0.168678,0.131382,0.132576,0.09528,0.07909,0.168678,0.50888,-0.001954,0.097795,0.114108,0.099749,0.116062,0.062099,0.116062,0.519137,-7493,-28918,-34281,-21425,-26788,16515.0741,34281,-31618,1100,2600,2300,1500,1200,1191.637529,2600,600,0.007817,0.115754,0.089389,0.107936,0.081571,0.058059,0.115754,0.484634,Bad
0.017721,0.255714,0.248981,0.237993,0.23126,0.14079,0.255714,0.135921,5.575223,3.687929,17.138221,-1.887294,11.562998,7.396946,17.138221,61.415071,0.00526,0.295419,0.278798,0.290159,0.273539,0.164398,0.295419,0.569909,0.055752,0.036879,0.171382,-0.018873,0.11563,0.073969,0.171382,0.614151,-0.003667,0.132387,0.167136,0.136054,0.170803,0.088678,0.170803,0.623331,30.119467,94.193481,113.232998,64.074014,83.113531,53.211173,113.232998,13.397224,3867.713048,9714.494612,11629.32321,5846.781564,7761.610158,5343.732961,11629.32321,4897.355803,0.024451,0.151438,0.206396,0.126987,0.181946,0.099323,0.206396,0.513743,Bad
0.02223,0.106318,0.098596,0.084089,0.076367,0.053605,0.106318,0.214224,1.022514,5.566802,4.840849,4.544288,3.818335,2.757201,5.566802,60.603997,0.0167,-0.034695,0.068932,-0.051395,0.052232,0.043149,0.103627,0.678671,0.010225,0.055668,0.048408,0.045443,0.038183,0.027572,0.055668,0.60604,0.03272,-0.116368,0.065252,-0.149089,0.032532,0.079132,0.181621,0.663159,14.020547,25.790353,36.404004,11.769806,22.383456,15.650257,36.404004,19.611396,1944.87462,5026.18219,6275.384402,3081.30757,4330.509782,2861.144461,6275.384402,3487.760515,0.007619,0.094428,0.052743,0.086809,0.045124,0.043842,0.094428,0.592227,Bad
0.011028,0.164116,-0.074926,0.153088,-0.085955,0.100264,0.239042,0.210364,3.972795,29.008097,-0.324934,25.035302,-4.297729,14.032765,29.333031,57.028318,0,0.032857,-0.042977,0.032857,-0.042977,0.031097,0.075834,0.614725,0.039728,0.290081,-0.003249,0.250353,-0.042977,0.140328,0.29333,0.570283,0.010608,-0.156255,-0.081845,-0.166863,-0.092453,0.078078,0.166863,0.698105,-23518,-89848,-172452,-66330,-148934,77335.78182,172452,-122419.5,6600,20000,14000,13400,7400,8707.659464,20000,5650,0.014937,0.251139,-0.013816,0.236202,-0.028753,0.125931,0.264955,0.549889,Bad
0.049159,0.490743,0.486028,0.441583,0.436869,0.268536,0.490743,0.115909,7.091877,13.253493,28.935311,6.161616,21.843434,12.32958,28.935311,60.933323,0.005757,0.392564,0.421531,0.386807,0.415774,0.233658,0.421531,0.594667,0.070919,0.132535,0.289353,0.061616,0.218434,0.123296,0.289353,0.609333,0.024679,0.276985,0.420455,0.252306,0.395776,0.203099,0.420455,0.610055,61.205837,1482.241134,714.672035,1421.035298,653.466198,692.041832,1482.241134,-407.42515,6120.610315,17333.15819,19261.03117,11212.54788,13140.42085,9178.762397,19261.03117,7775.825608,0.037065,0.243339,0.30983,0.206274,0.272764,0.152193,0.30983,0.514337,Bad
-0.002328,0.271801,0.158482,0.274129,0.160811,0.133181,0.274129,0.240683,0.088933,21.435087,8.129473,21.346154,8.040541,10.094995,21.435087,60.17556,-0.00017,0.267969,0.224466,0.268139,0.224636,0.143308,0.268139,0.606147,0.000889,0.214351,0.081295,0.213462,0.080405,0.10095,0.214351,0.601756,-0.001488,0.000809,0.069876,0.002296,0.071364,0.035064,0.071364,0.658291,4.955953,138.398011,91.003437,133.442058,86.047485,67.649461,138.398011,15.155223,561.305143,12071.59392,10272.64356,11510.28878,9711.338413,6335.07901,12071.59392,4326.295621,-0.000624,0.214528,0.089774,0.215151,0.090398,0.101697,0.215151,0.5975,Bad
